"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2024/06/20","青の祓魔師 31 (ジャンプコミックスDIGITAL)[Kindle 版] 加藤和恵 販売: 株式会社集英社","-564","Amazon.co.jp","教養・教育","書籍","","0","RX8xMXJoDz9aSm83unABmg_eEAZ6N2d7gYN0AdWcnZU"
"1","2024/06/20","図書館の大魔術師(8) (アフタヌーンコミックス)[Kindle 版] 泉光 販売: 株式会社 講談社","-880","Amazon.co.jp","教養・教育","書籍","","0","TK1hybtKClXamBfEc6G8LpVHcSwrMTHppymt6Xv7VWU"
"1","2024/06/20","ドラッグセイムス膝折店","-673","JCBカード","日用品","日用品","","0","8T88CrzavX-SbMJQMUFPODyB5dO6SZt2bb5uWFGDF3k"
"0","2024/06/20","AMAZON DOWNLOADS WWW.AMAZON.CO","-77","JCBカード","日用品","日用品","","1","hDuJHh0TdI66iyOrILD-TSGqIyGhQdWff7g8geKoMjs"
"0","2024/06/20","AMAZON DOWNLOADS WWW.AMAZON.CO","-880","JCBカード","日用品","日用品","","1","oUUhrwull1nVvnD5AcWYFKw7NHRsv_SRfyBTSB4ddiI"
"1","2024/06/20","AWS summit懇親会","-4000","なし","交際費","その他交際費","","0","1-CEUS42iMUg9pE2gljk4mtx27PH5N7u_PGsagGrnJo"
"1","2024/06/20","白黒2枚印刷","-40","なし","日用品","日用品","","0","zdQs5sBSGDdOnftW4On0B4U_XPV1jJVAYR47Se8_0ZQ"
"1","2024/06/19","物販","-600","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","Y9xG3tqkCpOHGA0Ik0xCAAVOZGErfj8AUImtAdfvF0Y"
"1","2024/06/19","物販","-500","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","2Eh4tUciH1xJpjfocPGW0t5ta6dVGntTbsto2ld4qz0"
"1","2024/06/19","物販","-210","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","EZsGHDgBFNcmHk0MgwnqYVKgHpLX-QzFhAH7NCN6IpE"
"1","2024/06/19","物販","-173","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","ObJqFtBrLu-zZh7CPJESSTba-hn0SzSOgkiM8yLE7YQ"
"1","2024/06/19","フリカエ ペイペイ (S21240619200716080E7)","-15000","【け】住信SBIネット銀行","交際費","飲み会","立替払い","0","RYYe3HLmC-dl8NOEcN3B2G0EA9a2-LQGG8kNyF-hmPg"
"1","2024/06/19","東京靴流通センター／ザ・シューズ","-3360","JCBカード","衣服・美容","衣服","","0","iNFi4J0WWEKayZosStoogetXJ3iItiwjKzm8VbOEUso"
"1","2024/06/19","","-5000","なし","交際費","飲み会","","0","BxWjGHktsPsUMuHEQshC6a59AXZ99fviFVKA_VugmHk"
"1","2024/06/19","ＣＡＩＮＺＰｉｃｋＵｐ","-6815","JCBカード","日用品","日用品","","0","wXI_NEKZVn2yQNbl-27sgv2Cj93AYe_u13s6oQigTO0"
"1","2024/06/19","イトーヨーカドー朝霞店食品　食料品","-643","JCBカード","食費","食費","","0","WAT04BZC7xewdPgkDJ25plQAE0OeNiqI01Ges_q9Htk"
"1","2024/06/19","アサカベーカリー","-585","なし","食費","外食","","0","h-OAs68fdhh062g54f5ATdrYuns1e1AeYtFvWICRKTY"
"1","2024/06/18","物販","-278","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","Ol1ITZp2OWZYgHvWanKVP777n-weKcFS6T23yqP-g7Q"
"1","2024/06/18","物販","-560","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","qwz518ksH952DasfA-UgPMsl1lGKsSihi7IMQbFrQgE"
"1","2024/06/18","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","wIk8WYaLx0Z9ngJlKuAE1eDBmhjS2aFXlqpv514P7cI"
"1","2024/06/18","物販","-285","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","gyPmns2VsmZBQUq6TPeZHHB3_GBPMh37rSmZgZnDtkw"
"1","2024/06/18","物販","-155","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","O0UWkVFTDrOZBXJ0OWkJ7LJNapcLD5UvKTJX_cNnbJE"
"1","2024/06/18","アースノーマット 蚊に効く おそとでノーマット (電池・吊り下げヒモ付) スイッチオンで全身ガード キャンプや釣りに! 屋外用 虫よけ 蚊よけ (アース製薬) 販売: アマゾンジャパン合同会社","-980","Amazon.co.jp","日用品","日用品","","0","9bRM5UM5tGWLbosVYJ5mqb2ALCEpmfbzSQZw8vj6Lu8"
"1","2024/06/18","オルビス　ツウハン","-3550","JCBカード","日用品","日用品","","0","ZDzOxq75KdpMw2wuRMcg9RGhjseB_mucEV5Y93LEwF8"
"0","2024/06/18","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-980","JCBカード","住宅","住宅","","1","O-48d2oHGppiYQqTYm7MeHXe4VkKW9xXIFM4xKNWVhs"
"0","2024/06/18","振替 SBI証券","657","【け】住信SBIネット銀行","未分類","未分類","","1","UGuTYqZ0jk_VC-lNvv1mLcpHzA429364W_6lmjca61k"
"1","2024/06/17","物販","-318","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","9nT6ikX4VumS7fsZwpM305csK6GKvwqSvq_wcIC4bCU"
"1","2024/06/17","物販","-158","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","KrvbQ3HyfiSBDhLLOOqp-Ge8g2d3A7RnXDgakYJno6A"
"1","2024/06/17","ベイシア","-3366","JCBカード","食費","食費","","0","QiX0vviI6B-5-PhGDSNGCq1PPeRB1DcgWuZXfqzJRb0"
"1","2024/06/17","カインズホーム","-268","JCBカード","日用品","日用品","","0","ot5ZZKqg8RneSFtiORvZyMO9S7DKMSGaH-7L1DHNM6E"
"1","2024/06/17","カインズホーム","-4732","JCBカード","日用品","日用品","","0","gIKne7Pbb9bCLm93hxWuvswr0FyF1O-1P-vJBZHhtpE"
"0","2024/06/17","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-1594","JCBカード","住宅","住宅","","1","seO-5yQs-BFrpB7j7DnCQx6xi_n4voZ35UKDS-2cnuI"
"0","2024/06/17","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-3925","JCBカード","住宅","住宅","","1","hDlsNTVH1L0xpxP1Q7ALpVEKj704EX7AkMXFqLbgcVo"
"1","2024/06/17","フリカエ ペイペイ (S21240617132144011EF)","-1000","【け】住信SBIネット銀行","日用品","日用品","","0","dPjyoS-o2mZg3jQCJrW2HAnBp8VB5FWI4r_0VQMKQUs"
"1","2024/06/17","振込*カ)フアイコム","-2761","【け】住信SBIネット銀行","日用品","日用品","","0","ZzfQhIdWHL9ds8svxBFq28kN6rsximqG-TJf3uMjiYc"
"1","2024/06/17","割引","84","Amazon.co.jp","収入","一時所得","","0","6dvyt9ZnhJIbHlmtnMEQQxhseshzNNab3OuwtG0hM-c"
"1","2024/06/17","アサヒ飲料 アサヒ 十六茶 ラベルレスボトル 2L×9本 [お茶] [ノンカフェイン] 販売: アマゾンジャパン合同会社","-1678","Amazon.co.jp","食費","食費","","0","Ulqv1T3nJ4BU2YLHsn3f3nMrWm7UmzKhbZ960q_WYX4"
"1","2024/06/17","割引","693","Amazon.co.jp","収入","一時所得","","0","1rxCJ4RX7vKa4Ohz39PktYCJelxTvVJsHb7fz9pMNkQ"
"1","2024/06/17","【パンツ ビッグサイズ】パンパース オムツ 卒業パンツ (12~22kg) 128枚(32枚×4パック) [ケース品] 販売: アマゾンジャパン合同会社","-4618","Amazon.co.jp","日用品","日用品","","0","jweuFuHJU0zxynis89LTjxKAxUp7ThKWQfG1oJbhbk4"
"1","2024/06/17","ポイント","99","Amazon.co.jp","収入","一時所得","","0","Tc4BlL8RVwRlNo3m98RFbmOP--y0a06Rivc5r8HRcSI"
"1","2024/06/17","金色のガッシュ!! 2【単話版】 Page 23[Kindle 版] 雷句誠 販売: Amazon Services International LLC","-99","Amazon.co.jp","教養・教育","書籍","","0","5to_pCUcJjGs43HBb4nDFgwu1rtOANCm9AARTKLcJJY"
"1","2024/06/16","東京電力　電気料金等　０６年０６月分","-8170","JCBカード","住宅","水道光熱費","","0","uRLfLoJow-K2WiQwcTRjh2T0ZlRWJSa2Rk4UHjWWobg"
"1","2024/06/16","地方税","-5","【ま】住信SBIネット銀行","税・社会保障","所得税・住民税","","0","KYoUFaaVVuqAnZ2hOX1M7OHpJPSVRXOMRUR535JqJV4"
"1","2024/06/16","国税","-16","【ま】住信SBIネット銀行","税・社会保障","その他税・社会保障","","0","vfHY0ZOnBMM3c9tGwRZV80n3RDAs_AgmYzi9ftK-DAA"
"1","2024/06/16","利息","109","【ま】住信SBIネット銀行","収入","その他入金","","0","qf_J5KwKpcbu0Gz6KjmaJqtmojcDNEP5gtgYCxGnKco"
"1","2024/06/16","ｈｏｔｔｏｍｏｔｔｏ","-2720","JCBカード","食費","外食","","0","DA0tg2hg835-N-4gNU7SncQhPZUAWbkvN93twAAcAcY"
"1","2024/06/16","地方税","-3","【け】住信SBIネット銀行","税・社会保障","所得税・住民税","","0","pXHEKbcXIMBzdS225VPugaDApYlAZAZPx9RHcvnrOiE"
"1","2024/06/16","国税","-9","【け】住信SBIネット銀行","税・社会保障","その他税・社会保障","","0","a0m2_ebnSADkJBN4twBj3wUtYVy0fhUl9o8hxAqhbXI"
"1","2024/06/16","利息","63","【け】住信SBIネット銀行","収入","その他入金","","0","8XP5yLrasEInETO_6q_BZ6EgqprJldbYhRISnVE7ObI"
"1","2024/06/16","地方税","-3","【け】住信SBIネット銀行","税・社会保障","所得税・住民税","","0","pr3GTOeTvz3rrI-DsvEnz1XCWKnqRfLw4BdSpO0A7E8"
"1","2024/06/16","国税","-10","【け】住信SBIネット銀行","税・社会保障","その他税・社会保障","","0","d4yxV-NjLkB2mcT-ZM96l7fbcT7O4Rfk90fxFs11oWM"
"1","2024/06/16","利息","66","【け】住信SBIネット銀行","収入","その他入金","","0","K-5oshi8pyM9fWxB4iDcmBpaU2YWbdgdR6DOqj6PKUM"
"1","2024/06/16","セブン－イレブン新座畑中３丁目店","-908","JCBカード","食費","コンビニ","","0","4IYTsmDRiWr1Q6QihQVUZoJmc1TdDEZr1TiH4P_GWss"
"1","2024/06/15","松屋朝霞店","-590","メルペイ（残高払い）","食費","外食","","0","TPziUQYbSjVqWxWYkstmM4j3HCZ7frJuBkbPBZobMnQ"
"1","2024/06/15","ＮＨＫ受信料　　６年　６月～　７年　５月","-12276","JCBカード","住宅","サブスク","","0","9B2fhsdMyhJICaXBWsfT32rysEqC4f_rdFWOKK357mo"
"1","2024/06/15","ミスタ－ワッフル　エチカ池袋店１／ＴＰ","-1850","JCBカード","食費","外食","","0","4PNQuoTbwNTiGtPqgS27BVbE_PahMW8K9x57ZqnFDgo"
"1","2024/06/15","スターバックス　コーヒー　ジャパン","-3000","JCBカード","食費","外食","","0","7Mk3bWaBU8BSLmVCj23LiIfVmJydZlUDmsBetMlYpp4"
"1","2024/06/14","物販","-98","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","8MTQ3v99bS1STWxI1gN0P76bJb1_MRPQD4Bzb4wdOFA"
"1","2024/06/14","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","pCsnqK6ZmiGEMR3wV1NTMMqL9W_srzkkJZqZE3IRL9k"
"1","2024/06/14","物販","-520","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","d81deb9FSRF3GvEXTyICT6UB6GQWFYoHeZxmjacrjuk"
"1","2024/06/14","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","iSKwZoJUDHFum1gCbidtADU-c8oZNW7uZKsQGDV0Hb0"
"1","2024/06/14","ＥＮＥＯＳ－ＳＳ","-2211","JCBカード","自動車","ガソリン","","0","NnwWsokwej8uX0Xsf9re4LAemQpOvcpQK4iKxnR2Crk"
"1","2024/06/14","レック 熱中レスキュー 激冷えくん ウェアクール (虫よけ効果プラス 400ml)/ 冷却スプレー/ひんやり冷感/長持ち / 販売: アマゾンジャパン合同会社","-868","Amazon.co.jp","日用品","日用品","","0","gzIN4zLhKHGBw-THsBflJHQVCb4uWEet3l2gNt7zfj8"
"1","2024/06/14","イトーヨーカドー朝霞店食品　食料品","-3555","JCBカード","食費","食費","","0","fhdiRFjtTys6SLuWYlrPbWf1_v-Y_gnk0Thw3nzxOnY"
"0","2024/06/14","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-868","JCBカード","住宅","住宅","","1","dfr4rc07cp7A2uO-I6SjBMalx1o0ME4O8wc_8efhowo"
"0","2024/06/13","SBI証券投信積立サービス","-40000","【ま】三井住友カード","未分類","未分類","","1","XRIBGD6tH3iluBYqPexPF-zR7y0U0jQ3tMlZB9U0Spw"
"1","2024/06/13","物販","-278","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","chRnz8M8pZWfx95n5E-jERfYDwaKWqDHebMfxhL7nzY"
"1","2024/06/13","物販","-530","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","bUMCLg_sROFGJtLMP4rqRKF6aJwsQj_l1tRTzxqDyZA"
"1","2024/06/13","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","94iU9yrpRTtlyqAGCjSRCtlkuLPiPaHhOkTpaSQzGRg"
"0","2024/06/13","SBI証券投信積立サービス","-40000","【け】三井住友カードNL","未分類","未分類","","1","T7Rc1nNhPMNJw1g7o6vPFpL7AbB52TAYLPQ8GZYj_VU"
"1","2024/06/12","物販","-450","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","1CEijKLe1UGXgP3BYYmAM7fu8Ch4wJjKPDZPrIR9-ZA"
"1","2024/06/12","物販","-142","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","3zvYyxnk43WEXmYEmZLLo6dbROw-3zO6RqnXYRGyDys"
"1","2024/06/12","物販","-98","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","grC1BsGaQQnguyL395LGjYgwMygVWsdDIPLUxWO7lqA"
"1","2024/06/12","イトーヨーカドー朝霞店食品　食料品","-4938","JCBカード","食費","食費","","0","5f_8vGc9SeNEv8DnQwDT72_Y9cLUlcUEwizw_iSl8h8"
"1","2024/06/12","ＣＡＩＮＺＰｉｃｋＵｐ","-3024","JCBカード","日用品","日用品","","0","iVB41Jf4F87p_tjLlVV9rEfrMGHPsywZrBBl0BjOuNc"
"0","2024/06/12","振替 SBI証券","-104400","【け】住信SBIネット銀行","未分類","未分類","","1","APvO6IJPGwqpZxdFNiqlbeAVAVWSBH-A450jyl8QPRc"
"1","2024/06/12","小学校集金（学用品）","-3110","なし","特別な支出","学用品など","","0","VeR9JDhUX-nlVizSGhPjy_HgMmaaK24CvsDSMlGob2U"
"0","2024/06/11","振込*ミツイスミトモカード (カ","-35000","【ま】住信SBIネット銀行","現金・カード","カード引き落とし","","1","Bxf0eT9Ip1nxES_-lDvRPfuihjdXyz4c1BOzkWKvVgU"
"1","2024/06/11","ナカバヤシ ポケットアルバム セラピーカラー ピュアブルー TCPK-6L-240-PB 販売: アマゾンジャパン合同会社","-1809","Amazon.co.jp","日用品","日用品","","0","GPQRNCMBIR_xgGdvHelaxL4cxBZ2tjXwLNK2Z7WIOkQ"
"1","2024/06/11","ｐｏｖｏご利用料金","-462","JCBカード","住宅","通信費","","0","GxyTgsKvcGF_Fg9gi0f6EO2qdb2Qzvy4voTc3Ixx5oY"
"1","2024/06/11","ｐｏｖｏご利用料金","-1562","JCBカード","住宅","通信費","","0","xxNcKUm_rCLWaDuRUkUYW7r0Z0p2c1txH9yBjkvasRg"
"1","2024/06/11","中島眼科　２","-1210","JCBカード","健康・医療","医療費","","0","KOfXPfEHHo0sXKUuizMa0S7LWFZQo3-KPRfuCJSuyaI"
"1","2024/06/11","メロディー薬局　野火止店","-1410","JCBカード","健康・医療","薬","","0","zljnCCG-IEyPm0ZBEHaLjwYjTlUcOoD1R9m5tfX6-1c"
"0","2024/06/11","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-1809","JCBカード","住宅","住宅","","1","SAJrmzGXH1m0m3bofe5u1lIXMsmaGsJV577baJTJ3dA"
"0","2024/06/11","ATM セブン銀行","-19000","【け】住信SBIネット銀行","日用品","日用品","","1","yAm_zSwv-ixfVf06mP42_Zj2pd4RjA5gBofhfDrIF88"
"0","2024/06/10","口座振替 ミツイスミトモカード","-44800","【ま】住信SBIネット銀行","現金・カード","カード引き落とし","","1","DBte7aoxDd2A2n301uxNPUhVpb1irJ-30n315VNbauk"
"0","2024/06/10","口座振替 ミツイスミトモカード","-40000","【け】住信SBIネット銀行","現金・カード","カード引き落とし","","1","yxT0M9FK5yBi9ROOm6mDFIPBEVk5mtAwrHudHbt67mU"
"0","2024/06/10","口座振替 (カ)ジエーシービー","-841747","【け】住信SBIネット銀行","現金・カード","カード引き落とし","","1","mcexWc8aZwgMgtkTOFBgVZObA3Uxzo_xnjT0br3xAlc"
"1","2024/06/10","振込*アサカジドウテアテ","50000","【け】住信SBIネット銀行","収入","その他入金","","0","-UvSSLNFdBfiwditrYHpUb_mDm4NVekxEEyAcZv7lnk"
"1","2024/06/10","ニトリ","-5490","JCBカード","日用品","日用品","","0","0cbaefs22M96kpLJfTLgulq9FHwZBNetK0AcJldD6UY"
"1","2024/06/10","物販","-278","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","iViMOvgk2MXAL3fNnFkWJA1sChvheU0Rh1JV48ihTQc"
"1","2024/06/10","物販","-550","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","9wymqRshbYL6CUten9A74K6hlP8tLDg_K8ex1iNIqJs"
"1","2024/06/10","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","jIOF9AlAvhIQEldTGoB87QDu2qiLpFOYURjl3uXkgxs"
"1","2024/06/09","[FaretoQe] ハレトケ【小児科医と療育のプロが開発】子供イヤーマフ 防音 聴覚過敏 軽量 勉強 集中 25dB 販売: FaretoQe(医師監修のイヤーマフ専門店)","-3290","Amazon.co.jp","日用品","日用品","","0","tEevVr1CuJUoBrdGslNqlJbQg--LqTKgIWSocJGGCbY"
"1","2024/06/09","ユニクロ","-6000","JCBカード","衣服・美容","衣服","","0","dxEInVTPzPUe65N3eMEQ1VUA9Vyg-0UdgDbyDrMWHxA"
"1","2024/06/09","西友","-5268","JCBカード","食費","食費","","0","4XlFS1Fax5Nvc4-kpOf-9opbP72nWQZ1l0WJQbSaASc"
"0","2024/06/09","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-3290","JCBカード","日用品","日用品","","1","PoaStfdeQLdr5rq9366RHhbbJ8_mBSGL4eDLEfW_t0M"
"0","2024/06/09","ｎａｎａｃｏ　ＡｐｐｌｅＰａｙ　チャージ","-2000","JCBカード","通信費","その他通信費","","1","t2ndl6b4YBvIdbn2cqoy45RaB5AdHyUAqebeuZv_RKM"
"0","2024/06/09","ｎａｎａｃｏ　ＡｐｐｌｅＰａｙ　チャージ","-2000","JCBカード","通信費","その他通信費","","1","oS5K-nEqmFkYgZCXd0jXyL0BEYAdd5Nho27YghtdwHY"
"0","2024/06/09","nanacoモバイル チャージ","2000","【け】nanaco","未分類","未分類","","1","vL8WW0XMz9sxuyx_s_CAkV1H8xekkSX_Da46VsquZC0"
"1","2024/06/09","セブン-イレブン 支払","-450","【け】nanaco","食費","コンビニ","","0","KUlh3VZR5PR8DNq8hp4j4N9jzmdaei7gfO6HV4n_wx4"
"1","2024/06/09","セブン-イレブン 支払","-600","【け】nanaco","食費","コンビニ","","0","Jk_uP25i8YY24hk46eB-JZf7c5GGJpggKs-ChlwoJII"
"0","2024/06/09","nanacoモバイル チャージ","2000","【け】nanaco","未分類","未分類","","1","mq6U2jdgvFetRYxXVs3sA8dhG4O7zLcoz0RrpwBZQm4"
"1","2024/06/09","セブン-イレブン 支払","-400","【け】nanaco","食費","コンビニ","","0","vIJ3KAbWeeoQPXYY0KssPV1jxBoyikxbhwXf_JsX6Hk"
"1","2024/06/09","セブン-イレブン 支払","-900","【け】nanaco","食費","コンビニ","","0","MRmz_Y3-pz5oy4V4AapyaKc_nVO46aznaHnLDW0nCoc"
"1","2024/06/09","セブン-イレブン 支払","-400","【け】nanaco","食費","コンビニ","","0","MEPWoPNOs1A-hqNgBcJWHhaqyeAnrNKnkLyl-hZs9aY"
"1","2024/06/09","セブン-イレブン 支払","-500","【け】nanaco","食費","コンビニ","","0","aT0yigN0uJPAPRGwB1jYtVcdwXQYi4DWBGgTgAIVM_Q"
"1","2024/06/09","セブン-イレブン 支払","-700","【け】nanaco","食費","コンビニ","","0","4KWvByNtteoREPBD6n_TliDBNXT4vpk7GTutAB7EZUQ"
"1","2024/06/08","オルビス　ツウハン","-4565","JCBカード","日用品","日用品","","0","Ubnewq6wPhbTwLlsuRCqj-qWnOcLyD_WstFx2XwVKs8"
"1","2024/06/08","オーケー　新座野火止店","-5038","JCBカード","食費","食費","","0","GTETWYZlJT8me2sbtAL3ti7YpyHI4cneHSIaZU7vevg"
"1","2024/06/08","丸亀製麺　朝霞","-2440","JCBカード","食費","外食","","0","wLOpJFcbDISKICvzp2tn13hEkp2iw3hy0Me_znUCCow"
"1","2024/06/07","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","uF5Nqn2FThrWuOX4zNJCyZu7dkazrELudyD2GhdtgRE"
"1","2024/06/07","物販","-620","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","4ECshUuGMytILNjHYGbS2Hyvv0lUuD0nBX80hCCo5JQ"
"1","2024/06/07","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","P60zvaZQ2XNvSMI3RMVGjhwTCTVvy-SFuMtvlxzKA8I"
"1","2024/06/07","物販","-130","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","eWa8tdAgUN3vvTjJCaDIw1HBqQjThQUtzXSXAJMSmKw"
"1","2024/06/07","ドラッグセイムス新座中央通り店","-1607","JCBカード","日用品","ドラッグストア","","0","48rqZe_7OAsobiPG-ZWbmkhtR0rwFPQhVEuWOsGEgDo"
"1","2024/06/07","ほっともっと","-2750","JCBカード","食費","外食","","0","UdrqcljHfVk1LeVGOGayu5UO4A7l4idSXlCqyi_h1yI"
"1","2024/06/06","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","A41AaN-9yZNdaiblV5wgveTB9_q-ZHyYSUGBLdOm6Jk"
"1","2024/06/06","物販","-550","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","n2o72sQkMCKYkSXQ9IQUgRUD8RXN2J-QbeMUimPCWdc"
"1","2024/06/06","物販","-98","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","MkytWWbhWKte14gicHsoscXBNBow5-id5sZluOQr-2g"
"1","2024/06/06","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","WYBfmuWKP1xwcwyHzcCfo3-Rm9-kfxeY31oqkwaX7BE"
"1","2024/06/06","オーケー　新座野火止店","-4020","JCBカード","食費","食費","","0","5FSlZgwd-f1oaGSE_aFaZbFfydZryhaVUqoCJ7UXbmw"
"0","2024/06/06","振替 SBI証券","-339733","【け】住信SBIネット銀行","未分類","未分類","","1","4LCm5ojRQ5-dGwLEg4Z3MzYvvQl2aezoZyuFamMu3H8"
"1","2024/06/05","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","T5VP3EQS-7BdX7IiK1ddou5wA8Zgiar0TEewrukGg6Y"
"1","2024/06/05","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","xmH7SLAnkKwjk8HdpZqSDhX0UsAW1OOIZGYPd7d7B-c"
"0","2024/06/05","カード モバイル","10000","【け】モバイルSuica (My JR-EAST ID)","未分類","未分類","","1","goc91ZYIbv3HZYlVqO3kdunAad0aAywPixYmYsMoLrE"
