"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2024/01/20","ウジエスーパー小田原店","-3367","JCBカード","食費","その他食費","","0","xIDNs0OGu3C1vqjSE8RGdTYS4qKPB1SZaH-h52mGPx0"
"1","2024/01/20","みくどーる(パン屋)","-993","なし","食費","外食","","0","xZac--VNk6mCVu2W9zbFeeSM6vrI7yR7UbZMhlS-jAg"
"1","2024/01/19","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","eIHi_DcON-5ccE-DyAgEZjfCVxFPSajMZAL_1DdyzT8"
"1","2024/01/19","物販","-430","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","FgZPKOdsRzrgz-i_AzdGbRwd7BciKYELxkPF-ZEKDh4"
"1","2024/01/19","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","Oums7iMW8RTFk2AyPcfqXeqRy0Aok9IOMubt-WN9kSs"
"0","2024/01/19","カード モバイル","10000","【け】モバイルSuica (My JR-EAST ID)","未分類","未分類","","1","qbuYnIJ089IKBJb6F59SNEVUvZ65wZ9jKhAQNDmMQAw"
"1","2024/01/19","物販","-2808","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","PhzqCesJQyMk5TaD0ONzHS7FDhPpPHjHmueBLxWZ20U"
"1","2024/01/19","物販","-740","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","RhuVUXkCmnt5AW2dZdTwA9XVj35jCEdAKzdGx9vwg9w"
"0","2024/01/19","Suica〔携帯決済〕","-10000","JCBカード","日用品","日用品","","1","odyBEOoNnuNJAcvAUPa3u2fwjFpVjSl6DvpfRXh22nQ"
"1","2024/01/19","JR東日本 えきねっと","5360","JCBカード","収入","不明な入金","","0","Xk7J3eAOZeQ5KSnJ-q8AFa5TW2OlKN1iMyU024IfbAk"
"1","2024/01/19","JR東日本 えきねっと","5360","JCBカード","収入","不明な入金","","0","b2X0TfZeWu3_ftvekEAWQf4aRFhmUt7tu4JH8S1FfuM"
"1","2024/01/19","JR東日本 えきねっと","-5150","JCBカード","交通費","会社立替え払い","","0","H58eWYHgb5YK3JWFocsJVTvOdrLvMh3Cjdnu-ImuuOU"
"1","2024/01/19","JR東日本 えきねっと","-5360","JCBカード","交通費","会社立替え払い","","0","LHH23DM95TLtsKBhiaDiRaENQ_aXNXFUFRfYjBo8_cQ"
"1","2024/01/18","セブンイレブン さいたま大栄橋西店","-278","メルペイ（残高払い）","食費","食料品","","0","TfKMg70F764iMoZHO1NE77MjqF5Zxr2HtmDV66Pdixg"
"1","2024/01/18","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","J9vVnLbXiF_v97x7E2K8b21ZhgEDW4k5NCstfoSOKYs"
"1","2024/01/18","物販","-420","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","Mc_YSZbnzXqrNqmkEY27tEX5YPQKQlvzFMfJ1cB75eE"
"1","2024/01/18","物販","-70","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","PAK7ftLtc9gTbLo9KIgbzHiqhjey6m1T_rsG0JZQ-D0"
"1","2024/01/18","WATERMAN ウォーターマン 公式 ボールペン 油性 替芯 F ブラック 1964017 正規輸入品 販売: アマゾンジャパン合同会社","-877","Amazon.co.jp","日用品","日用品","","0","bsAQt8OXU2Gnl6ek2gfRDWbD5G-irdr3CaMJAcEeA1M"
"0","2024/01/18","AMAZON.CO.JP","-877","JCBカード","日用品","日用品","","1","JL8xdLYhHpmWvAhM1skPmVLKb_kGSR6Zi6ek6CRu4vo"
"1","2024/01/18","ヨークベニマル
フォレオ東仙台 支払","-2769","【ま】nanaco","食費","その他食費","","0","e-3gCAB3PYjXTV7BEAwaYZPmGI_dVWEhI4BBD519kqs"
"1","2024/01/17","セブンイレブン さいたま大栄橋西店","-711","メルペイ（残高払い）","食費","食料品","","0","rKDg_X6PNXS4j5HvICOdR_MNCMq6WwGGRsXV1XzlPpQ"
"1","2024/01/17","スキーグローブ キッズ【3M綿・5層保温構造】防水 防風 裏起毛 スノーグローブ キッズ 防寒 スキー 手袋 子供 滑り止め加工 調整レベル付き 紛失防止 耐磨耗 男の子 女の子 ジュニア 雪用手袋 雪遊び・スキー・雪合戦・通学 販売: maibilajp","-2052","Amazon.co.jp","日用品","子育て用品","","0","U3caNqN1_Y_CkGptLjXpiAcTrIAH0ob8ta0ZCS2qv3M"
"1","2024/01/17","イオン東北","-1380","JCBカード","日用品","日用品","","0","i7ZhTk_V-mOyVV9g85jr9b3VL_CbejcXer2hs-4ano0"
"1","2024/01/17","スターバックス コーヒー ジャパン","-2000","JCBカード","食費","外食","","0","IkOqLjHLAVluKfTIijFQfTtF2HHCAC140ygD2reN3sI"
"0","2024/01/17","Amazon Market Place","-2052","JCBカード","日用品","日用品","","1","9rktfHVgb8oq2T7oKrtukfEiMK8Fes5rjzKW3XsitEM"
"1","2024/01/17","JR東日本 えきねっと","5360","JCBカード","収入","不明な入金","","0","puA8VqCVtYkjtRyddIqCjhoJismLuTVOgLgn6TJnWNM"
"1","2024/01/17","JR東日本 えきねっと","-5360","JCBカード","交通費","会社立替え払い","","0","YJA61cOUqK7EkC0W4ASy7wFZezZeH0oZNbbqEQNxufA"
"1","2024/01/17","セリア2493イオン仙台幸町店 支払","-110","WAON","日用品","日用品","","0","B-8uRAnIrUSZNSMKlmFm3V-DKpbZl8g-qLyBWZ8ltYE"
"1","2024/01/17","駐車代","-150","なし","自動車","駐車場","","0","I13iYhKnW29Db7YF610OKVpq_fnjEa9qzs3zhn0VIuo"
"1","2024/01/16","セブンイレブン さいたま大栄橋西店","-479","メルペイ（残高払い）","食費","食料品","","0","h82TFHUx24kPi2BeE8Qk7kexgs9aHhfSL5aiq5zDXlE"
"1","2024/01/16","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","av4BF0K83pvnpXdNdKWMc7dn6K4Slefn2IIGcq1TGeA"
"1","2024/01/16","物販","-560","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","jQvtRJ-1SA17NahlOPvLhetg3pPWg-Y157bmLjIsHKs"
"1","2024/01/16","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","wF9WlO3NDB9c9mdVqWBOO58OsXji3NlfBkk45OGPqzo"
"1","2024/01/16","AmazonPay提携サイト","-10000","JCBカード","日用品","日用品","","0","DPl36LVnWVItm_JnKlxf5G5nCNHxn6MOKFfwSkIXoVQ"
"1","2024/01/16","セブン-イレブン 支払","-300","【け】nanaco","食費","その他食費","","0","kl0l0HMTAtaSJbeq3rtSvJ1jKKfsaLHyNJkHNJqnTWI"
"1","2024/01/15","物販","-120","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","H41sHnjlisqxIW9nAGFonYCtOhfrRMpREu1UqnRO4vk"
"1","2024/01/15","ウジエスーパー小田原店","-1744","JCBカード","食費","その他食費","","0","qIMnQL3s0lNU8PODt_W7toSklcNGyb_yVEkOjvmawaA"
"1","2024/01/15","コスモ石油","-2705","JCBカード","自動車","ガソリン","","0","HCUgH9qsUfja8JoS7boC8vkzZTEAq9ADnVWwPCiPFVs"
"1","2024/01/15","AmazonPay提携サイト","-1100","JCBカード","日用品","日用品","","0","CmerPjBRPRGKpVhiX_sND26S0wJYoX8t9Rs0tSh0-js"
"1","2024/01/14","すき家 フォレオせんだい宮の杜店","-1850","メルペイ（残高払い）","食費","外食","","0","DrYitYAQ0SdTMqmsx4gKw3MtUt6Krm8QpckbGQZvnKE"
"1","2024/01/14","物販","-98","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","Iiad4FflfuX_IH1p7NgfdVb_cFL-u9FOhOc-bBDFYRo"
"1","2024/01/14","エフオ-オンラインストア","-6352","JCBカード","日用品","子育て用品","","0","3mxCS9ltu-OEUmIT6Xt47cJpTj-4Q46B39oehqrjUvk"
"1","2024/01/14","三井住友銀行 難波支店 普通預金 7991478 ネクストレンド,ワカマツ ハヤト(依頼人名:ナガヤマ ケンタロウ(シンジ) 振込予定日:2024年01月14日 管理番号:20240114-35608790)","0","※解約済【け】楽天銀行","現金・カード","ATM引き出し","","0","GihOYX4J6vn6b9T1yInosItOMVnyIb6Z4LsyQ1xnrHA"
"0","2024/01/13","SBI証券投信積立サービス","-35000","【け】三井住友カードNL","未分類","未分類","","1","7e67ET9S_3KO3tqNVWtSrxCUGMNObtMC3nmsIW8k-sE"
"1","2024/01/12","ウジエスーパー小田原店","-612","JCBカード","食費","その他食費","","0","alNuUrSz-acklnRrDtEVeWudDpzN22KkiegLcIDabT8"
"1","2024/01/12","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","JifqQDsTCVpc7TLR4tqZ3A37PTrxdv0Z5BywisnuPto"
"1","2024/01/12","物販","-560","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","YknEH0fb7j8tSTcy9nJZuM0DFUAi-qBtoM1mrAnhCIY"
"1","2024/01/12","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","vV1Vtf2N4l7myfz2PT-JaPCN50piMHPMtx2FYiTP7Lk"
"0","2024/01/12","振込*テイガクジドウニユウキン","20000","【け】住信SBIネット銀行","未分類","未分類","","1","WYwYzQInYeeDlSMKKBX4IHxSRZVsDv0V5qevTgKhEaU"
"1","2024/01/11","povoご利用料金","-242","JCBカード","住宅","通信費","","0","vSaa-R_qZoPAaMhzRkALYd1KNcRwtxTUiiicr_I8uGo"
"1","2024/01/11","povoご利用料金","-264","JCBカード","住宅","通信費","","0","A2nEEr5MqfxRaTplXRQWYVZcNlfOqmjce3wDQjOK2Eg"
"1","2024/01/11","物販","-98","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","t9L6Dqiuz2YeVDVN56VbVQNjcygLEWN2Nn7gf0daog8"
"1","2024/01/11","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","KJj5d4kpz1xfxixdR4Df5qsqPVCjFKGvydhuvNmV6U0"
"1","2024/01/11","物販","-520","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","5C1oHqt_N265fhezXBoL_YxvA0Ap4lvzmCB8699oarU"
"1","2024/01/11","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","02H9uRJ3OZ3YwW_L8lcRZu8SNTAd21ni_zYM-IrLIeo"
"1","2024/01/11","物販","-98","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","DT46j5ltfZFJtb5ieEHEqJjI8WsXW290MKLmHTXaQ7w"
"0","2024/01/11","nanacoモバイル マネー交換","10058","【ま】nanaco","未分類","未分類","","1","QO2mhr5mo9QN9RkLu_tza3L9DxJ_fhWgsSxR2_99fT8"
"1","2024/01/11","ヨークベニマル
フォレオ東仙台 支払","-4399","【ま】nanaco","食費","その他食費","","0","hIrFciV5ZsonlmgyThbrAUgXrMkjkOFGlGVenejbBlo"
"1","2024/01/10","APPLE.COM/BILL","-2000","JCBカード","日用品","日用品","","0","LNPDt-R8CuhcctJtjegEr1U3kJdqc7T1BkExukzuFdQ"
"1","2024/01/10","物販","-560","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","tuwUkkiMeTEyYY1Yn1aWDFMZq3oiF4ktnDrlHj9cjGI"
"1","2024/01/10","物販","-98","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","1xSMXhvT3fwLIC5e_aM8kWKveGslQxQKM7_agqbyH-w"
"1","2024/01/10","グンゼストア","-8970","JCBカード","衣服・美容","衣服","","0","DMSqpTxQlI1xiiZA0_3-Btn1rX5vyFa7WjItEiDNXGA"
"1","2024/01/10","てけてけ 五反田西口駅前店","-18744","JCBカード","交際費","その他交際費","","0","U8HxvCfMczMIC2oH5JTVfjfFLo3T0W_06WVuE0AkX2g"
"1","2024/01/10","新年会","-3600","なし","交際費","その他交際費","","0","hmTjNCyAWeGesH7TAtli-yEb7akKRDgMk6on5ncG9_o"
"1","2024/01/10","飲み会立て替え払い分","19000","なし","収入","一時所得","","0","JbWUZFeTnwdmbXA-sRtbVtIKlfzdCZNK4QZUChdpZxE"
"0","2024/01/10","JCB","-405313","※解約済【け】77","現金・カード","カード引き落とし","","1","ftDPp4LxF8uZ3dwSuu4BJ5wbFhcZwhr62ATpwDuEGtE"
"1","2024/01/10","トウコウヨウチエン","-7800","※解約済【け】77","住宅","サブスク","","0","t2tZY7zrtIGQX8Yzmr87h-uUgr2dpmmu3EDZ6cm7pCU"
"0","2024/01/10","ミツイスミトモカ-ド (カ","-35000","【け】みずほ銀行","現金・カード","カード引き落とし","","1","QA0Mi9mQM814NkzFCcv1-WqPb-SVvKCwlyq39RZi88I"
"1","2024/01/09","セブンイレブン さいたま大栄橋西店","-116","メルペイ（残高払い）","食費","食料品","","0","lSIvFylHXmPEgkskZSXHoJuzkYGOTxejgdSiQO6VwGs"
"1","2024/01/09","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","5ckGug-H924SnByJgDEtzEUOkFufdP39YL8Ysl_t6mk"
"1","2024/01/09","物販","-560","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","aG6B9vTzTHOlx_FNbO3HMOrhfoW3Xm6YZS7t7DyvyjE"
"1","2024/01/09","物販","-70","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","xMJTG_zAQSAdurXaIu-qYI6gNJsWu12V5yVNz-985KQ"
"1","2024/01/08","セブンイレブン さいたま大栄橋西店","-318","メルペイ（残高払い）","食費","食料品","","0","ligGggIUucl7UgPrS1Cw7g-NyeAQFwO8ZjXI4xJLuvc"
"1","2024/01/08","MOVIX 仙台","-2400","JCBカード","趣味・娯楽","映画・音楽・ゲーム","","0","JbkJaBClGUQc1dwNU4QinMkdie1VoLZP1buL2_2NU9c"
"1","2024/01/08","物販","-98","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","7QYDPnVmPL9uivsPJq6swAkg--zQbr68mtYohIkrqV0"
"1","2024/01/08","入 朝霞台 出 朝霞","-157","【け】モバイルSuica (My JR-EAST ID)","交通費","電車","","0","HI9upYb3aFXxzD3svo0fO-iCaILwnYutfUvEAEOsebQ"
"1","2024/01/08","入 朝霞 出 朝霞台","-157","【け】モバイルSuica (My JR-EAST ID)","交通費","電車","","0","ECRGrhTKIF2W3XRmLJyRikNfoLJ1cWy1XfKU2vGQkgk"
"1","2024/01/08","ウジエスーパー小田原店","-298","JCBカード","食費","その他食費","","0","Zx07nTaqJSapqjzmctoW7rZUqk7zq7qoBPbFyMhqO6c"
"1","2024/01/08","Amazonプライム会費","-600","JCBカード","住宅","サブスク","","0","44_MGSuw6E12tfd4djMeqVb17DEfkXGhXWeI1knhFgw"
"1","2024/01/07","JINSオンラインショップ","-6600","JCBカード","健康・医療","その他健康・医療","","0","D2EY2XyO87KKveH4q8w0OhoTOLG5kViiu2-aRG2U7Yc"
"1","2024/01/07","ウジエスーパー小田原店","-2220","JCBカード","食費","その他食費","","0","NIbkZ2alnHpuJGuw3fzOyXQcB-Gjxx82VsxQItuy1wk"
"1","2024/01/07","MOVIX仙台","-800","JCBカード","交際費","交際費","","0","fcrjz6TLDaer8Hfjf41-Ez_5iFsA9YNDYeGGtUEYO0U"
"1","2024/01/07","ローソン センダイオダワラ3チヨウメ","-507","JCBカード","食費","その他食費","","0","_EJnfm8EeckTrolaYF8W44shUx00W5BhU-DorO1X1A4"
"1","2024/01/07","マクドナルドモバイルオ-ダ-","-660","JCBカード","食費","その他食費","","0","v3EwnEWtgl2eACCmdn5h-Pz5zsZHpoa7s8TYRWR8L-Q"
"1","2024/01/06","セブンイレブン 仙台福田町南1丁目店","-590","メルペイ（残高払い）","食費","食料品","","0","louqjA74wley1QiMgecWDGfuY9oP9cEXcXTaygJZM2w"
"1","2024/01/06","ヘアカット代","-1200","なし","特別な支出","美容院","","0","wKO_TPL7TNCs28Ger8Mqp7cQi25ruqwbDyI4jkFPQEg"
"0","2024/01/06","WAONチャージ","-5000","JCBカード","現金・カード","電子マネー","","1","ar_2OLIcQKIpCm_vCLwOvwj_gCCZnDktQxRsh0g187k"
"1","2024/01/06","コカ・コーラ自販機QUICPay","-130","JCBカード","食費","その他食費","","0","tin2q-HQs0KgCRIDtIErkNgOnK1r1l71rtn8jglRxM0"
"1","2024/01/06","コカ・コーラ自販機QUICPay","-140","JCBカード","食費","その他食費","","0","YkIcj5IZur6Eaqualc3g2UQKoPfKcavlKGFU54w5lXI"
"1","2024/01/06","仙台卸町 支払","-162","WAON","食費","その他食費","","0","nV_DkdLbx0Cf_bs1T_NI1sNSmqEpgvrsF6GaZQHnHRc"
"1","2024/01/06","仙台卸町 支払","-4504","WAON","食費","その他食費","","0","E0iAw2mj9R_plC-1P9XKt1gGGYUgwZG1Ln-2RJV_hJs"
"1","2024/01/06","多賀城 支払","-3740","WAON","食費","その他食費","","0","YhyAx-tknFRe3o18xgACcn6eZf3BB6HEPD00c0aIHQE"
"1","2024/01/06","ウジエスーパー小田原店","-924","JCBカード","食費","その他食費","","0","j-dghtUS9Agq3Ex8IxL8yBP-91XOk0-cFs8OXRmVOkw"
"0","2024/01/06","WAONアプリ チャージ クレジット","5000","WAON","未分類","未分類","","1","8EWxjkq4HpuWMJCuOIBhwwwHH0TKAQHgzfHzeGI5nDc"
"1","2024/01/06","","-1090","なし","健康・医療","薬","","0","xZUpcVyx_N0cagDrM7TtJt_bCXn6PzT6lQiR5cv_Ols"
"1","2024/01/06","内科","-3480","なし","健康・医療","医療費","","0","6ci75WQ9x04Vddfs_LmNX_GNHxgFlKWHDA31LgP2Gno"
"1","2024/01/05","ミスタードーナツ仙台古城","-194","メルペイ（残高払い）","食費","外食","","0","4aSWc3fqndpaga32i0KaQkU1TIg7nqcdvKvFeQmhqDg"
"1","2024/01/05","ポイント","543","Amazon.co.jp","収入","一時所得","","0","M1RdRVQ4ot4FAKG7dxSiC2iJYqzkow_Tmm8Jc9wb4AY"
"1","2024/01/05","青の祓魔師 リマスター版 30 (ジャンプコミックスDIGITAL)[Kindle 版] 加藤和恵 販売: 株式会社集英社","-543","Amazon.co.jp","教養・教育","書籍","","0","WgRbqihfY0EvFY0azBzFm_iD7tB1VAZrEulaH7tlvj4"
"1","2024/01/05","Amazonポイント","2496","Amazon.co.jp","収入","一時所得","","0","G3ZVWIFPmJYYvPX1io3Xv5G_fxC8jxOQOmNbShB0RoE"
"1","2024/01/05","ブラザー工業 ブラザー ラベルライター ピータッチキューブ PT-P300BT (スマホ専用/3.5mm~12mm幅/TZeテープ) 販売: アマゾンジャパン合同会社","-4336","Amazon.co.jp","日用品","日用品","","0","cSuoUAH2BeZL0tuuHPiMEKr0aF-uv5PBxqD7H4tY2G4"
"1","2024/01/05","【brother純正】ピータッチ ラミネートテープ TZe-231 幅12mm (黒文字/白) 販売: アマゾンジャパン合同会社","-800","Amazon.co.jp","日用品","日用品","","0","EAwSdwxybSlA0HUoBfq3fgSPMCt5Bmg2Yo6tmiE6dvI"
"1","2024/01/05","サンワダイレクト 電源タップ 10個口 2m 雷ガード マグネット 一括スイッチ ホワイト 700-TAP044W 販売: サンワサプライ直営【サンワダイレクト】★14時までの注文は国内から当日出荷★≪土日も出荷中≫","-2530","Amazon.co.jp","日用品","日用品","","0","ItD7Dp8hqV4iI13059TsJ02CVTgK7-BPATMlS_UHLKU"
"0","2024/01/05","振込 ナガヤマ ケンタロウ","6820","※解約済【け】ゆうちょ銀行","収入","その他入金","","1","qsuOLN39Wr8hnFFVZ6UffOYzOWGYrlNWce7mxSPp6v0"
"0","2024/01/05","振込*テイガクジドウニユウキン","10000","【け】住信SBIネット銀行","未分類","未分類","","1","158MCosRcnqGRqJK1icHp4Ir3UIfTWCVIkKev4Kp-yE"
"0","2024/01/05","振込*ナガヤマ ケンタロウ","-6820","【け】住信SBIネット銀行","未分類","未分類","","1","3vP_1A6vu16w7nfFN-MCtN7Op92h1ZC-AxCa1E62DL8"
"1","2024/01/05","ウジエスーパー小田原店","-2638","JCBカード","食費","その他食費","","0","XmB851NEgDyMxWihuwzonLN3HyD4ijx71w2y7v_i0j8"
"1","2024/01/05","マクドナルドモバイルオ-ダ-","-2870","JCBカード","食費","外食","","0","XZmaCtXHrvujBPN4TTa3zHK4pc0dhxEUcPUxPl0L8LI"
"0","2024/01/05","Amazon Market Place","-2530","JCBカード","日用品","日用品","","1","zy6XNaLDUTaEV6NtOg8_JmdWEAKXO4_x-gZYVcqI49Y"
"0","2024/01/05","AMAZON.CO.JP","-2640","JCBカード","日用品","日用品","","1","HGY6MTqy996Tfo_UUahTAb-P4YUTsyyfgU9XNDc7PpI"
"0","2024/01/05","SMBC(スミシンSBIネツ","-20000","【け】みずほ銀行","住宅","住宅","","1","I9nQT4GIJZnCGKIcfrzHGCExsk65--unqX7M-fAKhLY"
"1","2024/01/05","ミヤギセイキヨウ","-19577","※解約済【け】77","食費","その他食費","","0","Clp2CT_8W01qeNqfTgIaroqEfZ8qxECrPec1iEOr9jk"
"1","2024/01/04","セブンイレブン 仙台銀杏町店","-243","メルペイ（残高払い）","食費","食料品","","0","g5hSb1gGZJonGF6z7mohbObKXbBGfy75nyl3ZCIZORk"
"1","2024/01/04","【Switch用追加コンテンツ】ポケットモンスター スカーレット・バイオレット ゼロの秘宝 |オンラインコード版 販売: Amazon.com Sales, Inc.","-2988","Amazon.co.jp","日用品","日用品","","0","kyojNoVjeLS3EutCshzxxyVEIZLO5oVtlmFECjHcXjM"
